date,change
20140101.0,-0.05844126198968713
20140201.0,0.06069360234488994
20140301.0,-0.025290513232801702
20140401.0,-0.016708508196777685
20140501.0,0.025542934686037144
20140601.0,0.017449827069981588
20140701.0,-0.015590572798445453
20140801.0,0.04377725232591575
20140901.0,-0.030110728910765577
20141001.0,0.02205191119297912
20141101.0,0.05167149124372011
20141201.0,0.009589117880554164
20150101.0,-0.03238804206546142
20150201.0,0.08418327396029734
20150301.0,-0.006646064030429757
20150401.0,-0.001204026144217776
20150501.0,0.010431801014181336
20150601.0,0.004283726764555232
20150701.0,0.04536192197631007
20150801.0,-0.06610386108869633
20150901.0,-0.0022008699114247766
20151001.0,0.08950594310376866
20151101.0,-0.004479708778106408
20151201.0,-0.03126069026871712
20160101.0,-0.048759195431711595
20160201.0,0.003605004660641858
